录音,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,结果来源,error_code,ISR_Result,Confidence_score,Result,vadSpeechStart,vadSpeechEnd,endVadType
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/low_c4_2.5s_3.5s/low_c4_2.5s_3.5s_6_encode.pcm,1482406907429,2398,0,1482406911292,MSG_Result,2699,本地,0,"去一汽连锁",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.36,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""一汽连锁"",""poi"":""一汽连锁"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""去一汽连锁"",""version"":""3.5.0.1190""}
",2480,4020,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_61_encode.pcm,1482406912907,1267,0,1482406914902,MSG_Result,1374,本地,0,"我要去德克士",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""德克士"",""poi"":""德克士"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去德克士"",""version"":""3.5.0.1190""}
",980,2120,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/low_c3_2s_4s/low_c3_2s_4s_71_encode.pcm,1482406917552,1191,0,1482406920585,MSG_Result,1350,本地,0,"我要去永定门外大街怎么走",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""永定门外大街"",""street"":""永定门外大街"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去永定门外大街怎么走"",""version"":""3.5.0.1190""}
",2030,4170,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_113_encode.pcm,1482406922366,1901,0,1482406925993,MSG_Result,2005,本地,0,"我想知道沂慧",870,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""870"",""rc"":4,""text"":""我想知道沂慧""}
",1080,2380,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_138_encode.pcm,1482406927238,1062,0,1482406931371,MSG_Result,1264,本地,0,"我要去安定路和安定门外大街交口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安定路和安定门外大街交口"",""street"":""安定路"",""streets"":""安定门外大街"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去安定路和安定门外大街交口"",""version"":""3.5.0.1190""}
",560,3940,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_0.5s_5.5s/hight_c3_0.5s_5.5s_359_encode.pcm,1482406932634,3907,0,1482406936193,MSG_Result,4112,本地,0,"我要去安化北街和培新街交口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8769,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安化北街和培新街交口"",""street"":""安化北街"",""streets"":""培新街"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去安化北街和培新街交口"",""version"":""3.5.0.1190""}
",580,3040,vad_label
/mnt/sdcard/pcm/400/shiqu/LSA/C3/hight_c3_0.5s_5.5s/hight_c3_0.5s_5.5s_97_encode.pcm,1482406937462,1120,0,1482406939393,MSG_Result,1224,本地,0,"保存地址",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""地图设置"",""name"":""收藏当前点""}},""service"":""cmd"",""text"":""保存地址"",""version"":""3.5.0.1190""}
",540,1780,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/low_c3_0.5s_5.5s/low_c3_0.5s_5.5s_90_encode.pcm,1482406940648,1451,0,1482406943020,MSG_Result,1553,本地,0,"我需要导航",1532,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""1532"",""rc"":4,""text"":""我需要导航""}
",540,1840,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/low_c3_2s_4s/low_c3_2s_4s_171_encode.pcm,1482406945631,1954,0,1482406949143,MSG_Result,2104,本地,0,"我想去海德大酒店",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""海德大酒店"",""poi"":""海德大酒店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去海德大酒店"",""version"":""3.5.0.1190""}
",2020,4580,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/low_c4_2.5s_3.5s/low_c4_2.5s_3.5s_318_encode.pcm,1482406952376,2059,0,1482406956028,MSG_Result,2163,本地,0,"我想去英国",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""country"":""英国"",""ori_loc"":""英国"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去英国"",""version"":""3.5.0.1190""}
",2560,4600,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_84_encode.pcm,1482406957639,1448,0,1482406960140,MSG_Result,1556,本地,0,"意图大一点",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""意图大一点""}
",980,2380,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/hight_c4_2s_4s/hight_c4_2s_4s_355_encode.pcm,1482406962915,1453,0,1482406966867,MSG_Result,1709,本地,0,"我要去安化北里和培新街交叉路口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安化北里和培新街交叉路口"",""poi"":""安化北里"",""street"":""和培新街"",""streets"":""交叉路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去安化北里和培新街交叉路口"",""version"":""3.5.0.1190""}
",2180,4950,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_116_encode.pcm,1482406970095,1688,0,1482406972745,MSG_Result,1842,本地,0,"我要去电子城",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""电子城"",""poi"":""电子城"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去电子城"",""version"":""3.5.0.1190""}
",2520,3760,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_32_encode.pcm,1482406974021,949,0,1482406978150,MSG_Result,1152,本地,0,"我想去北一环路与凤阳路交叉路口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""北一环路与凤阳路交叉路口"",""street"":""北一环路"",""streets"":""凤阳路"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去北一环路与凤阳路交叉路口"",""version"":""3.5.0.1190""}
",540,3780,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_2s_4s/hight_c3_2s_4s_143_encode.pcm,1482406980728,1262,0,1482406983051,MSG_Result,1371,本地,0,"我要去大润发",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""大润发"",""poi"":""大润发"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去大润发"",""version"":""3.5.0.1190""}
",1920,3400,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_217_encode.pcm,1482406986268,1547,0,1482406988739,MSG_Result,1649,本地,0,"我要去沣峪口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""沣峪口"",""poi"":""沣峪口"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去沣峪口"",""version"":""3.5.0.1190""}
",2540,3940,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_67_encode.pcm,1482406990420,1631,0,1482406992702,MSG_Result,1732,本地,0,"我想到黄宝",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""黄宝"",""poi"":""黄宝"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到黄宝"",""version"":""3.5.0.1190""}
",1040,2140,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_2s_4s/hight_c3_2s_4s_183_encode.pcm,1482406995448,1548,0,1482406998507,MSG_Result,1654,本地,0,"我想去安徽",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""ori_loc"":""安徽"",""province"":""安徽省"",""provinceAddr"":""安徽"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去安徽"",""version"":""3.5.0.1190""}
",2080,3740,vad_label
/mnt/sdcard/pcm/400/shiqu/LSA/C3/low_c3_2s_4s/low_c3_2s_4s_74_encode.pcm,1482407001246,1050,0,1482407005129,MSG_Result,1252,本地,0,"我要去搬场胡同和南锣鼓巷交口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7714,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""搬场胡同和南锣鼓巷交口"",""street"":""搬场胡同"",""streets"":""南锣鼓巷"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去搬场胡同和南锣鼓巷交口"",""version"":""3.5.0.1190""}
",2060,5160,vad_label
/mnt/sdcard/pcm/400/shiqu/LSA/C4/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_11_encode.pcm,1482407006398,1145,0,1482407011121,MSG_Result,1299,本地,0,"导航到天河街与兴业街交叉口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""天河街与兴业街交叉口"",""street"":""天河街"",""streets"":""兴业街"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""导航到天河街与兴业街交叉口"",""version"":""3.5.0.1190""}
",550,4470,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/low_c3_2s_4s/low_c3_2s_4s_189_encode.pcm,1482407013877,1185,0,1482407016272,MSG_Result,1338,本地,0,"我要到九江火车站",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""九江市"",""cityAddr"":""九江"",""ori_loc"":""九江火车站"",""poi"":""九江火车站"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要到九江火车站"",""version"":""3.5.0.1190""}
",2040,3650,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/low_c3_1s_5s/low_c3_1s_5s_133_encode.pcm,1482407017891,1226,0,1482407020095,MSG_Result,1330,本地,0,"我想到佳苑",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""佳苑"",""poi"":""佳苑"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到佳苑"",""version"":""3.5.0.1190""}
",960,2140,vad_label
/mnt/sdcard/pcm/400/shiqu/LSA/C4/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_353_encode.pcm,1482407021386,1335,0,1482407024197,MSG_Result,1492,本地,0,"我要去前门西大街怎么走",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""前门西大街"",""street"":""前门西大街"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去前门西大街怎么走"",""version"":""3.5.0.1190""}
",630,2540,vad_label
/mnt/sdcard/pcm/400/shiqu/LSA/C4/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_117_encode.pcm,1482407025480,1074,0,1482407028012,MSG_Result,1175,本地,0,"我要去电子商贸城",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""电子商贸城"",""poi"":""电子商贸城"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去电子商贸城"",""version"":""3.5.0.1190""}
",560,2420,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/low_c4_2s_4s/low_c4_2s_4s_143_encode.pcm,1482407030754,1293,0,1482407032941,MSG_Result,1399,本地,0,"我要去大润发",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""大润发"",""poi"":""大润发"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去大润发"",""version"":""3.5.0.1190""}
",2080,3380,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C4/LSA/low_c4_1s_5s/low_c4_1s_5s_265_encode.pcm,1482407034609,1666,0,1482407037470,MSG_Result,1816,本地,0,"我要到荆州酒店",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""荆州酒店"",""poi"":""荆州酒店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要到荆州酒店"",""version"":""3.5.0.1190""}
",1060,2600,vad_label
/mnt/sdcard/pcm/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_76_encode.pcm,1482407039083,1136,0,1482407043283,MSG_Result,1338,本地,0,"我要去宝钞胡同和东绦胡同交叉路口",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""宝钞胡同和东绦胡同交叉路口"",""street"":""宝钞胡同"",""streets"":""东绦胡同"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去宝钞胡同和东绦胡同交叉路口"",""version"":""3.5.0.1190""}
",940,4300,vad_label
