pcm,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_077_M105_coder.wav.pcm,4202818848,3664,4202819792,3752,4202822529,4202823812,MSG_Result,1283,1,0,从这里怎么到南环路新民超市。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6308,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""南环路新民超市"",""poi"":""新民超市"",""street"":""南环路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""从这里怎么到南环路新民超市。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_084_F001_coder.wav.pcm,4202824040,2960,4202824985,3083,4202827026,4202827996,MSG_Result,970,1,0,从这里怎么去齐齐哈尔市。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""齐齐哈尔市"",""cityAddr"":""齐齐哈尔"",""ori_loc"":""齐齐哈尔市"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""从这里怎么去齐齐哈尔市。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_091_F002_coder.wav.pcm,4202828951,5072,4202829900,5140,4202834042,4202834469,MSG_Result,427,1,0,如何去潜山县食品药品监督管理局。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""潜山县"",""areaAddr"":""潜山"",""city"":""CURRENT_CITY"",""ori_loc"":""潜山县食品药品监督管理局"",""poi"":""食品药品监督管理局"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""如何去潜山县食品药品监督管理局。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_098_F002_coder.wav.pcm,4202834704,2288,4202835656,2400,4202837010,4202837735,MSG_Result,725,1,0,洛阳市怎么去。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""洛阳市"",""cityAddr"":""洛阳"",""ori_loc"":""洛阳市"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""洛阳市怎么去。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_105_F003_coder.wav.pcm,4202838027,2656,4202838939,2735,4202840706,4202841800,MSG_Result,1094,1,0,辽宁省鞍山市如何去。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""鞍山市"",""cityAddr"":""鞍山"",""ori_loc"":""辽宁省鞍山市"",""province"":""辽宁省"",""provinceAddr"":""辽宁"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""辽宁省鞍山市如何去。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_112_F004_coder.wav.pcm,4202842033,2064,4202842950,2189,4202844114,4202845462,MSG_Result,1348,1,0,到京口公交站。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""京口区"",""areaAddr"":""京口"",""city"":""CURRENT_CITY"",""ori_loc"":""京口公交站"",""poi"":""公交站"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""到京口公交站。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_119_F004_coder.wav.pcm,4202845738,2736,4202846660,3001,4202848552,4202849777,MSG_Result,1225,1,0,到合肥市到舒城路小学。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.76,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""合肥市"",""cityAddr"":""合肥"",""ori_loc"":""合肥市到舒城路小学"",""poi"":""到舒城路小学"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""到合肥市到舒城路小学。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_126_F005_coder.wav.pcm,4202850005,2560,4202850925,2639,4202852585,4202853621,MSG_Result,1036,1,0,到红府超市如何去。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""红府超市"",""poi"":""红府超市"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""到红府超市如何去。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_133_F006_coder.wav.pcm,4202854167,3888,4202855085,3997,4202858075,4202858875,MSG_Result,800,1,0,去上南路德州路路口如何走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""上南路德州路路口"",""poi"":""上南路德州路路口"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""去上南路德州路路口如何走。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_140_F006_coder.wav.pcm,4202859188,1904,4202860129,2098,4202861114,4202862289,MSG_Result,1175,1,0,去塘桥路。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""塘桥路"",""street"":""塘桥路"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""去塘桥路。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_147_F007_coder.wav.pcm,4202862779,3216,4202863724,3300,4202866013,4202866785,MSG_Result,772,1,0,去韶关市沙洲路如何走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.84,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""韶关市"",""cityAddr"":""韶关"",""ori_loc"":""韶关市沙洲路"",""street"":""沙洲路"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""去韶关市沙洲路如何走。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_154_F008_coder.wav.pcm,4202867125,3376,4202868038,3590,4202870524,4202872227,MSG_Result,1703,1,0,如何到上海市宝山区和松原市。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7538,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""宝山区"",""areaAddr"":""宝山"",""city"":""上海市"",""cityAddr"":""上海"",""ori_loc"":""上海市宝山区和松原市"",""poi"":""和松原市"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""如何到上海市宝山区和松原市。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_161_F009_coder.wav.pcm,4202872460,3856,4202873406,3975,4202876336,4202876958,MSG_Result,622,1,0,如何去上海市宝山区高境心愿。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7538,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""宝山区"",""areaAddr"":""宝山"",""city"":""上海市"",""cityAddr"":""上海"",""ori_loc"":""上海市宝山区高境心愿"",""poi"":""高境心愿"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""如何去上海市宝山区高境心愿。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_168_F009_coder.wav.pcm,4202878130,6096,4202879048,6169,4202884248,4202884922,MSG_Result,674,1,0,如何走才能到四川省德阳市旌阳区香山巷香山小区。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7182000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""旌阳区"",""areaAddr"":""旌阳"",""city"":""德阳市"",""cityAddr"":""德阳"",""ori_loc"":""四川省德阳市旌阳区香山巷香山小区"",""poi"":""香山小区"",""province"":""四川省"",""provinceAddr"":""四川"",""street"":""香山巷"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""如何走才能到四川省德阳市旌阳区香山巷香山小区。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_175_F010_coder.wav.pcm,4202885185,4624,4202886094,4695,4202889833,4202890250,MSG_Result,417,1,0,导航到安徽省合作化南路绿城百合公寓。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5765,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安徽省合作化南路绿城百合公寓"",""poi"":""绿城百合公寓"",""province"":""安徽省"",""provinceAddr"":""安徽"",""street"":""合作化南路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""导航到安徽省合作化南路绿城百合公寓。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_182_F011_coder.wav.pcm,4202890437,2272,4202891350,2377,4202892727,4202894134,MSG_Result,1407,1,0,导航到胡事故。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""胡事故"",""poi"":""胡事故"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""导航到胡事故。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_189_F011_coder.wav.pcm,4202894432,2000,4202895380,2220,4202896456,4202898010,MSG_Result,1554,1,0,带我到庐州太太。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""庐州太太"",""poi"":""庐州太太"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""带我到庐州太太。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_196_F012_coder.wav.pcm,4202898728,4928,4202899671,5039,4202903677,4202904382,MSG_Result,705,1,0,带我去北京市朝阳区云影时尚台球俱乐部。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""朝阳区"",""areaAddr"":""朝阳区"",""city"":""北京市"",""cityAddr"":""北京"",""ori_loc"":""北京市朝阳区云影时尚台球俱乐部"",""poi"":""云影时尚台球俱乐部"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""带我去北京市朝阳区云影时尚台球俱乐部。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_203_M001_coder.wav.pcm,4202904708,2720,4202905655,2775,4202907446,4202908749,MSG_Result,1303,1,0,帮我导航到北京电影学院。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""北京电影学院"",""poi"":""北京电影学院"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""帮我导航到北京电影学院。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_210_M001_coder.wav.pcm,4202909758,5440,4202910679,5517,4202915219,4202916454,MSG_Result,1235,1,0,帮我查一下从这里到北京贝龙路七号北京农学院怎么走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""北京市"",""cityAddr"":""北京"",""houseNumber"":""7号"",""ori_loc"":""北京贝龙路七号北京农学院"",""poi"":""北京农学院"",""street"":""贝龙路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""帮我查一下从这里到北京贝龙路七号北京农学院怎么走。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_217_F013_coder.wav.pcm,4202917098,3520,4202918042,3656,4202920640,4202921907,MSG_Result,1267,1,0,帮我查一下从这里到龙山路怎么走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""龙山路"",""street"":""龙山路"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""帮我查一下从这里到龙山路怎么走。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_224_F014_coder.wav.pcm,4202922555,4320,4202923514,4382,4202926892,4202928015,MSG_Result,1123,1,0,帮我查一下花冲公园到红豆网吧可以怎么走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7474000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""红豆网吧"",""poi"":""红豆网吧"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""花冲公园"",""poi"":""花冲公园"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""帮我查一下花冲公园到红豆网吧可以怎么走。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_231_M002_coder.wav.pcm,4202928510,3680,4202929455,3834,4202932213,4202933330,MSG_Result,1117,1,0,帮我查查从这里到安徽省怎么走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""ori_loc"":""安徽省"",""province"":""安徽省"",""provinceAddr"":""安徽"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""帮我查查从这里到安徽省怎么走。"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/800_Enc_NoWavHead/10map_route/10map_route_238_M002_coder.wav.pcm,4202933751,4448,4202934668,4508,4202938218,4202939414,MSG_Result,1196,1,0,帮我查查从这里去安通电子公司宿舍怎么走。,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6632,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安通电子公司宿舍"",""poi"":""安通电子公司宿舍"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""帮我查查从这里去安通电子公司宿舍怎么走。"",""version"":""3.5.0.1190""}
"
