pcm,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/low_c4_2.5s_3.5s/low_c4_2.5s_3.5s_6_encode.pcm,741521583,7538,741524480,1059,0,741526783,MSG_Result,1162,1,0,去李记连锁,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""李记"",""poi"":""李记"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""去李记连锁"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_61_encode.pcm,741527007,6995,741528403,1162,0,741530269,MSG_Result,1267,1,0,我要去德克士,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""德克士"",""poi"":""德克士"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去德克士"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/low_c3_2s_4s/low_c3_2s_4s_71_encode.pcm,741530525,8077,741532942,1162,0,741535892,MSG_Result,1290,1,0,我要去永定门外大街怎么走,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""永定门外大街"",""street"":""永定门外大街"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去永定门外大街怎么走"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_113_encode.pcm,741536151,8162,741537609,536,0,741539934,MSG_Result,621,1,0,我想知道沂慧,4,912,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""912"",""rc"":4,""text"":""我想知道沂慧""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_138_encode.pcm,741540215,9394,741541262,1020,0,741545288,MSG_Result,1179,1,0,我要去安定路和安定门外大街交口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安定路和安定门外大街交口"",""street"":""安定路"",""streets"":""安定门外大街"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去安定路和安定门外大街交口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_0.5s_5.5s/hight_c3_0.5s_5.5s_359_encode.pcm,741545497,5974,741546544,3642,0,741549764,MSG_Result,3793,1,0,我要去安化北街和培新街交口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8769,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安化北街和培新街交口"",""street"":""安化北街"",""streets"":""培新街"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去安化北街和培新街交口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/shiqu/LSA/C3/hight_c3_0.5s_5.5s/hight_c3_0.5s_5.5s_97_encode.pcm,741550003,7232,741551051,1100,0,741552907,MSG_Result,1172,1,0,保存地址,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""地图设置"",""name"":""收藏当前点""}},""service"":""cmd"",""text"":""保存地址"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/low_c3_0.5s_5.5s/low_c3_0.5s_5.5s_90_encode.pcm,741553143,7342,741554160,1047,0,741556102,MSG_Result,1117,1,0,我需要导航,4,1507,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""1507"",""rc"":4,""text"":""我需要导航""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/low_c3_2s_4s/low_c3_2s_4s_171_encode.pcm,741556341,7802,741558758,1176,0,741561424,MSG_Result,1281,1,0,我想去海德大酒店,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""海德大酒店"",""poi"":""海德大酒店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去海德大酒店"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/low_c4_2.5s_3.5s/low_c4_2.5s_3.5s_318_encode.pcm,741561675,7973,741564573,1245,0,741567506,MSG_Result,1358,1,0,我想去海盐宾馆,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""海盐宾馆"",""poi"":""海盐宾馆"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去海盐宾馆"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_84_encode.pcm,741567730,7320,741569126,1157,0,741571283,MSG_Result,1233,1,0,意图大一点,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""意图大一点""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/hight_c4_2s_4s/hight_c4_2s_4s_355_encode.pcm,741571564,8798,741574141,1239,0,741577797,MSG_Result,1435,1,0,我要去安化北里和培新街交叉路口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""安化北里和培新街交叉路口"",""poi"":""安化北里"",""street"":""和培新街"",""streets"":""交叉路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去安化北里和培新街交叉路口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_116_encode.pcm,741578025,7277,741581022,1033,0,741582895,MSG_Result,1093,1,0,我要去电子城,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""电子城"",""poi"":""电子城"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去电子城"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_32_encode.pcm,741583188,9503,741584236,815,0,741588171,MSG_Result,980,1,0,我想去北一环路与凤阳交叉口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8154,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""北一环路与凤阳交叉口"",""poi"":""北一环路与凤阳交叉口"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去北一环路与凤阳交叉口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_2s_4s/hight_c3_2s_4s_143_encode.pcm,741588413,7287,741590769,1151,0,741592937,MSG_Result,1237,1,0,我要去大润发,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""大润发"",""poi"":""大润发"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去大润发"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_217_encode.pcm,741593177,7297,741596074,1181,0,741598265,MSG_Result,1291,1,0,我要去沣峪口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""沣峪口"",""poi"":""沣峪口"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去沣峪口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_67_encode.pcm,741598484,6984,741599941,1225,0,741601783,MSG_Result,1315,1,0,我想到黄宝,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""黄宝"",""poi"":""黄宝"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到黄宝"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_2s_4s/hight_c3_2s_4s_183_encode.pcm,741602028,7902,741604545,916,0,741606928,MSG_Result,998,1,0,我想去安徽,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""ori_loc"":""安徽"",""province"":""安徽省"",""provinceAddr"":""安徽"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去安徽"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/shiqu/LSA/C3/low_c3_2s_4s/low_c3_2s_4s_74_encode.pcm,741607217,9122,741609733,1067,0,741613549,MSG_Result,1210,1,0,我要去搬场胡同和南锣鼓巷交口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7714,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""搬场胡同和南锣鼓巷交口"",""street"":""搬场胡同"",""streets"":""南锣鼓巷"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去搬场胡同和南锣鼓巷交口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/shiqu/LSA/C4/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_11_encode.pcm,741613865,9951,741614912,1167,0,741619617,MSG_Result,1301,1,0,导航到天河街与兴业街交叉口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""天河街与兴业街交叉口"",""street"":""天河街"",""streets"":""兴业街"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""导航到天河街与兴业街交叉口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/low_c3_2s_4s/low_c3_2s_4s_189_encode.pcm,741619863,7552,741622440,1205,0,741624729,MSG_Result,1314,1,0,我要到九江火车站,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""九江市"",""cityAddr"":""九江"",""ori_loc"":""九江火车站"",""poi"":""九江火车站"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要到九江火车站"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/low_c3_1s_5s/low_c3_1s_5s_133_encode.pcm,741624973,7249,741626430,970,0,741628278,MSG_Result,1056,1,0,我想到佳苑,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""佳苑"",""poi"":""佳苑"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到佳苑"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/shiqu/LSA/C4/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_353_encode.pcm,741628537,7875,741629615,1266,0,741632314,MSG_Result,1402,1,0,我要去前门西大街怎么走,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""前门西大街"",""street"":""前门西大街"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去前门西大街怎么走"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/shiqu/LSA/C4/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_117_encode.pcm,741632563,7882,741633610,1090,0,741636128,MSG_Result,1183,1,0,我要去电子商贸城,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""电子商贸城"",""poi"":""电子商贸城"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去电子商贸城"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/low_c4_2s_4s/low_c4_2s_4s_143_encode.pcm,741636360,7287,741638876,1151,0,741640886,MSG_Result,1239,1,0,我要去大润发,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""大润发"",""poi"":""大润发"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去大润发"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C4/LSA/low_c4_1s_5s/low_c4_1s_5s_265_encode.pcm,741641128,7482,741642684,1156,0,741644890,MSG_Result,1280,1,0,我要到荆州酒店,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""荆州酒店"",""poi"":""荆州酒店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要到荆州酒店"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/jiaoqu/C3/LSA/hight_c3_1s_5s/hight_c3_1s_5s_76_encode.pcm,741645173,9238,741646569,1159,0,741650718,MSG_Result,1307,1,0,我要去宝钞胡同和东绦胡同交叉路口,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""宝钞胡同和东绦胡同交叉路口"",""street"":""宝钞胡同"",""streets"":""东绦胡同"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去宝钞胡同和东绦胡同交叉路口"",""version"":""3.5.0.1190""}
"
/mnt/chma/PcmRes/isr/400/shiqu/LSA/C4/hight_c4_2s_4s/hight_c4_2s_4s_230_encode.pcm,741650950,7330,741653047,1161,0,741655494,MSG_Result,1214,1,0,打开我的收藏,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""我的收藏""}},""service"":""music"",""text"":""打开我的收藏"",""version"":""3.5.0.1190""}
"
