录音,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,结果来源,error_code,ISR_Result,Confidence_score,Result,vadSpeechStart,vadSpeechEnd,endVadType
/mnt/sdcard/pcm/English/Album/00000018_code.pcm,1484627749173,1484627750623,1484627750445,1484627750796,MSG_Result,351,云端,0,"Play out and turning pages.",none,"{""answer"":{""text"":""不太明白你的意思，还是帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9cbbefff@ch00d60bd8eb243d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Play out and turning pages."",""uuid"":""0fe8bc621229a2082c70041578a89ba6query"",""wstext"":""ｐｌａｙ/E_NN  　/W  ｏｕｔ/E_NNP  　/W  ａｎｄ/E_CC  　/W  ｔｕｒｎｉｎｇ/E_NN  　/W  ｐａｇｅｓ/E_NNS  ．/W""}
",100,1780,endAudioData
/mnt/sdcard/pcm/English/Album/00000019_code.pcm,1484627751812,1484627753211,1484627753103,1484627753605,MSG_Result,502,云端,0,"Play out with the generation.",none,"{""answer"":{""text"":""这个还真不知道，要不帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat29e486ff@ch033f0bd8eb273d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Play out with the generation."",""uuid"":""0446871fd34197337d69666fc311117dquery"",""wstext"":""ｐｌａｙ/E_NN  　/W  ｏｕｔ/E_NNP  　/W  ｗｉｔｈ/E_IN  　/W  ｔｈｅ/E_DT  　/W  ｇｅｎｅｒａｔｉｏｎ/E_NN  ．/W""}
",80,1930,endAudioData
/mnt/sdcard/pcm/English/Album/00000020_code.pcm,1484627754613,1484627755977,1484627755895,1484627756346,MSG_Result,451,云端,0,"Layout them all over again.",none,"{""answer"":{""text"":""不太明白你的意思，还是帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat6ebdbbff@ch02770bd8eb293d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Layout them all over again."",""uuid"":""1d553dd01696e2b97c0af6c549fb3674query"",""wstext"":""ｌａｙｏｕｔ/E_NN  　/W  ｔｈｅｍ/E_PRP  　/W  ａｌｌ/E_NN  　/W  ｏｖｅｒ/E_NNP  　/W  ａｇａｉｎ/E_RB  ．/W""}
",80,1930,endAudioData
/mnt/sdcard/pcm/English/Album/00000021_code.pcm,1484627757349,1484627758924,1484627758847,1484627759199,MSG_Result,352,云端,0,"Layout them all the movie star burns.",none,"{""answer"":{""text"":""还真被你问倒了，要不帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9cb119fe@ch016b0bd8eb2c3d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Layout them all the movie star burns."",""uuid"":""bfdfe07517bf29ac12da4f9817de7cc6query"",""wstext"":""ｌａｙｏｕｔ/E_NN  　/W  ｔｈｅｍ/E_PRP  　/W  ａｌｌ/E_NN  　/W  ｔｈｅ/E_DT  　/W  ｍｏｖｉｅ/E_NN  　/W  ｓｔａｒ/E_NN  　/W  ｂｕｒｎｓ/E_NNS  ．/W""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000022_code.pcm,1484627760220,1484627761484,1484627761357,1484627761959,MSG_Result,602,云端,0,"Layout and back on top.",none,"{""answer"":{""text"":""不会不会，惭愧惭愧。搜索一下，应该就会。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat63f4637f@ch00e70bd8eb2f3d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Layout and back on top."",""uuid"":""0545db352ef4799a36594f2af5b98598query"",""wstext"":""ｌａｙｏｕｔ/E_NN  　/W  ａｎｄ/E_CC  　/W  ｂａｃｋ/E_NN  　/W  ｏｎ/E_IN  　/W  ｔｏｐ/E_NN  ．/W""}
",90,1550,endAudioData
/mnt/sdcard/pcm/English/Album/00000023_code.pcm,1484627762984,1484627764631,1484627764442,1484627764795,MSG_Result,353,云端,0,"Layout and beautiful offerings.",none,"{""answer"":{""text"":""真心不懂，求原谅！或者我还是帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9caa157f@ch000a0bd8eb323d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Layout and beautiful offerings."",""uuid"":""af4c5b022e1c07776574b85374b1dcacquery"",""wstext"":""ｌａｙｏｕｔ/E_NN  　/W  ａｎｄ/E_CC  　/W  ｂｅａｕｔｉｆｕｌ/E_JJ  　/W  ｏｆｆｅｒｉｎｇｓ/E_NNS  ．/W""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000024_code.pcm,1484627765813,1484627767056,1484627767012,1484627767613,MSG_Result,601,云端,0,"For real and burning bridges.",none,"{""answer"":{""text"":""这个还真不知道，要不帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat6ebdfa7f@ch034d0bd8eb353d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""For real and burning bridges."",""uuid"":""429de4fa9a07a56e6f831cfbfc724395query"",""wstext"":""ｆｏｒ/E_IN  　/W  ｒｅａｌ/E_JJ  　/W  ａｎｄ/E_CC  　/W  ｂｕｒｎｉｎｇ/E_NN  　/W  ｂｒｉｄｇｅｓ/E_NNP  ．/W""}
",100,1700,endAudioData
/mnt/sdcard/pcm/English/Album/00000025_code.pcm,1484627768623,1484627769874,1484627769635,1484627770138,MSG_Result,503,云端,0,"We open bottom feeder.",none,"{""answer"":{""text"":""真心不懂，求原谅！或者我还是帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat8afc7fff@ch02870bd8eb383d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""We open bottom feeder."",""uuid"":""ac72a40b679a7a38eddef6937f43c7baquery"",""wstext"":""ｗｅ/E_PRP  　/W  ｏｐｅｎ/E_JJ  　/W  ｂｏｔｔｏｍ/X  　/W  ｆｅｅｄｅｒ/E_NN  ．/W""}
",100,1650,endAudioData
/mnt/sdcard/pcm/English/Album/00000026_code.pcm,1484627771141,1484627772043,1484627771948,1484627772400,MSG_Result,452,云端,0,"File the motion.",none,"{""answer"":{""text"":""这个问题，我问了一圈机器，都不会。咱还是搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9cba85ff@ch00a20bd8eb3a3d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""File the motion."",""uuid"":""ebe84c54aaff22824fb9ba9d4ab6c633query"",""wstext"":""ｆｉｌｅ/E_NN  　/W  ｔｈｅ/E_DT  　/W  ｍｏｔｉｏｎ/E_NN  ．/W""}
",100,1460,endAudioData
/mnt/sdcard/pcm/English/Album/00000027_code.pcm,1484627773399,1484627774858,1484627774699,1484627775050,MSG_Result,351,云端,0,"Layout and head for the stars.",none,"{""debug"":{""sid"":""iat9cb4eeff@ch01b80bd8eb3c3d8900""},""nlp_score"":-13,""operation"":"""",""pk_fea"":{""gram_type"":""GENERAL"",""last_service"":"""",""used_hist_depth"":0},""pkscore"":0.67521969230984,""rc"":0,""score"":0.56666666269302,""semamticCostTime"":0,""semantic"":{""slots"":{""artist"":""ad for"",""song"":""the star""}},""service"":""music"",""serviceType"":""nlu"",""text"":""Layout and head for the stars."",""uuid"":""a0004a551bd79a7ad6f6667d8d28ebbdquery"",""version"":""2.1.5.1047"",""wstext"":""ｌａｙｏｕｔ/E_NN  　/W  ａｎｄ/E_CC  　/W  ｈｅａｄ/E_NN  　/W  ｆｏｒ/E_IN  　/W  ｔｈｅ/E_DT  　/W  ｓｔａｒｓ/E_NNP  ．/W""}
",90,1820,endAudioData
/mnt/sdcard/pcm/English/Album/00000028_code.pcm,1484627776073,1484627776859,1484627776765,1484627777369,MSG_Result,604,云端,0,"For album I am.",none,"{""debug"":{""sid"":""iat9caae67f@ch00730bd8eb3f3d8900""},""nlp_score"":-9.9804697036743,""operation"":""LAUNCH"",""pk_fea"":{""gram_type"":""GENERAL"",""last_service"":"""",""used_hist_depth"":0},""pkscore"":0.63846391464735,""rc"":0,""score"":0.33333331346512,""semamticCostTime"":0,""semantic"":{""slots"":{""waveband"":""am""}},""service"":""radio"",""serviceType"":""nlu"",""text"":""For album I am."",""uuid"":""c9112a19e3220a914d2b695af9783f34query"",""version"":""2.1.5.1047"",""wstext"":""ｆｏｒ/E_IN  　/W  ａｌｂｕｍ/E_NN  　/W  ｉ/E_PRP  　/W  ａｍ/E_VB  ．/W""}
",100,1330,endAudioData
/mnt/sdcard/pcm/English/Album/00000029_code.pcm,1484627778376,1484627780053,1484627779948,1484627780300,MSG_Result,352,云端,0,"Play album I cry when I laugh.",none,"{""answer"":{""text"":""这个问题，我问了一圈机器，都不会。咱还是搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9cb4457f@ch01c00bd8eb413d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Play album I cry when I laugh."",""uuid"":""816e0902c0d621f0022eb2d9e699f750query"",""wstext"":""ｐｌａｙ/E_NN  　/W  ａｌｂｕｍ/E_NN  　/W  ｉ/E_PRP  　/W  ｃｒｙ/E_NN  　/W  ｗｈｅｎ/E_WRB  　/W  ｉ/E_PRP  　/W  ｌａｕｇｈ/E_NN  ．/W""}
",80,2000,endAudioData
/mnt/sdcard/pcm/English/Album/00000030_code.pcm,1484627781313,1484627782551,1484627782432,1484627782937,MSG_Result,505,云端,0,"For real the last dance.",none,"{""answer"":{""text"":""这个还真不知道，要不帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9ca9eefe@ch01630bd8eb443d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""For real the last dance."",""uuid"":""c2963e6570b4ae48de878b8a0c9f21f0query"",""wstext"":""ｆｏｒ/E_IN  　/W  ｒｅａｌ/E_JJ  　/W  ｔｈｅ/E_DT  　/W  ｌａｓｔ/E_JJ  　/W  ｄａｎｃｅ/E_NN  ．/W""}
",100,1620,endAudioData
/mnt/sdcard/pcm/English/Album/00000031_code.pcm,1484627783940,1484627785387,1484627785218,1484627785619,MSG_Result,401,云端,0,"Play out like that the dark.",none,"{""answer"":{""text"":""真心不懂，求原谅！或者我还是帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat6ebdf0ff@ch00110bd8eb473d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Play out like that the dark."",""uuid"":""ab2d3e87234f73bbd41bd82fba99dcf6query"",""wstext"":""ｐｌａｙ/E_NN  　/W  ｏｕｔ/E_NNP  　/W  ｌｉｋｅ/E_NN  　/W  ｔｈａｔ/E_DT  　/W  ｔｈｅ/E_DT  　/W  ｄａｒｋ/E_NN  ．/W""}
",90,1780,endAudioData
/mnt/sdcard/pcm/English/Album/00000032_code.pcm,1484627786625,1484627788063,1484627787915,1484627788319,MSG_Result,404,云端,0,"Play out the mobile orchestra.",none,"{""answer"":{""text"":""不太明白你的意思，还是帮你搜索下吧。"",""topic"":""unknown"",""type"":""T""},""debug"":{""sid"":""iat9ca438ff@ch029c0bd8eb4a3d8900""},""operation"":""ANSWER"",""pkscore"":0,""rc"":0,""score"":0.1,""semamticCostTime"":0,""service"":""pattern"",""serviceType"":""cqa"",""text"":""Play out the mobile orchestra."",""uuid"":""f57b8f7d79603608b6298743b0b00506query"",""wstext"":""ｐｌａｙ/E_NN  　/W  ｏｕｔ/E_NNP  　/W  ｔｈｅ/E_DT  　/W  ｍｏｂｉｌｅ/E_NNP  　/W  ｏｒｃｈｅｓｔｒａ/E_NN  ．/W""}
",80,1930,endAudioData
